"","x"
"525",0.241473312487898
"526",0.279454102963045
"527",0.0393880102860656
"528",0.25870598752228
"529",0.269502233147688
"530",0.185597447276543
"531",0.328161147503667
"532",0.328161147503667
"533",0.328161147503667
"534",0.328161147503667
"535",0.328161147503667
"536",0.185454607498596
"537",0.283286751473777
"538",0.0669002835911176
"539",0.124621303885521
"540",0.197998189560756
"541",0.0926120136748743
"542",0.0791656201820167
"543",0.0791656201820167
"544",0.213869195516105
"545",0.202540563458271
"546",0.375814438317256
"547",0.134913375299984
"548",0.308363031430324
"549",0.252535916773831
"550",0.243636100367874
"551",0.243636100367874
"552",0.243636100367874
"553",0.243636100367874
"554",0.167493560370192
"555",0.167493560370192
"556",0.167493560370192
"557",0.18539517828256
"558",0.18539517828256
"559",0.18539517828256
"560",0.180182693402052
"561",0.264841345233252
"562",0.264841345233252
"563",0.346238430364307
"564",0.124777837568324
"565",0.293175320939014
"566",0.293175320939014
"567",0.293175320939014
"568",0.206287926214507
"569",0.473936731556185
"570",0.473936731556185
"571",0.473936731556185
"572",0.473936731556185
"573",0.473936731556185
"574",0.473936731556185
"575",0.473936731556185
"576",0.473936731556185
"577",0.24926186235777
"578",0.195691795661339
"579",0.195691795661339
"580",0.206603762380182
"581",0.16904906966459
"582",0.16904906966459
"583",0.21245106073042
"584",0.258296715545599
"585",0.136595054116095
"586",0.0532185402038206
"587",0.31750915688899
"588",0.216773666784596
"589",0.216773666784596
"590",0.300979622838355
"591",0.188843797392547
"592",0.112868380904119
"593",0.280105504326609
"594",0.280105504326609
"595",0.280105504326609
"596",0.280105504326609
"597",0.172516186471878
"598",0.347812044307334
"599",0.347812044307334
"600",0.347812044307334
"601",0.196831522632732
"602",0.203740222666928
"603",0.168482934166177
"604",0.168482934166177
"605",0.21962600514087
"606",0.229077143634783
"607",0.229077143634783
"608",0.206540546906606
"609",0.282749978017839
"610",0.031580741851451
"611",0.161852394631584
"612",0.137119743094866
"613",0.137119743094866
"614",0.293715577054305
"615",0.176284655208219
"616",0.097250518436832
"617",0.0350505831835239
"618",0.177255131524771
"619",0.177255131524771
"620",0.168412980918116
"621",0.207587117087657
"622",0.207587117087657
"623",0.110705995740346
"624",0.110705995740346
"625",0.24379361154176
"626",0.24379361154176
"627",0.253795708764886
"628",0.225911438479011
"629",0.361690906547478
"630",0.361690906547478
"631",0.361690906547478
"632",0.27969406411881
"633",0.416239746097962
"634",0.0817356695313636
"635",0.215722004530111
"636",0.343611822471901
"637",0.343611822471901
"638",0.110784564779972
"639",0.153822130732817
"640",0.113710903649742
"641",0.113710903649742
"642",0.284129826792263
"643",0.164766871137307
"644",0.333631667782243
"645",0.0911080016466361
"646",0.176605838074885
"647",0.176605838074885
"648",0.331472363630797
"649",0.118175190788794
"650",0.118175190788794
"651",0.123503613378937
"652",0.363718118079718
"653",0.189114983253275
"654",0.335093441032022
"655",0.1520757897561
"656",0.5936869622137
"657",0.5936869622137
"658",0.5936869622137
"659",0.5936869622137
"660",0.5936869622137
"661",0.5936869622137
"662",0.5936869622137
"663",0.5936869622137
"664",0.324992753838947
"665",0.231045384675095
"666",0.231045384675095
"667",0.231045384675095
"668",0.186996210212559
"669",0.225400945075007
"670",0.330056680531874
"671",0.330056680531874
"672",0.330056680531874
"673",0.205293311903915
"674",0.472728307861858
"675",0.472728307861858
"676",0.472728307861858
"677",0.472728307861858
"678",0.280855440941118
"679",0.280855440941118
"680",0.280855440941118
"681",0.181763581571453
"682",0.181763581571453
"683",0.342943555004783
"684",0.193465457997752
"685",0.141258889499648
"686",0.281955634074578
"687",0.0766345386436076
"688",0.0894686316915093
"689",0.0492849482133702
"690",0.295038811940078
"691",0.269418424742425
"692",0.141785957794328
"693",0.278752442118517
"694",0.323223681174679
"695",0.323223681174679
"696",0.169726682353253
"697",0.0570145272541947
"698",0.266089207475061
"699",0.266089207475061
"700",0.451617830602319
"701",0.100050628048666
"702",0.100050628048666
"703",0.100050628048666
"704",0.084007903979617
"705",0.228935064780099
"706",0.325660999842201
"707",0.281956377511443
"708",0.229374737240636
"709",0.122311728872917
"710",0.20536385549456
"711",0.20536385549456
"712",0.224062235558046
"713",0.224062235558046
"714",0.224062235558046
"715",0.224062235558046
"716",0.0649372025275698
"717",0.309945153048275
"718",0.145597560673423
"719",0.364869535951297
"720",0.158859212413324
"721",0.488377687074969
"722",0.488377687074969
"723",0.488377687074969
"724",0.376270498770988
"725",0.360117204754741
"726",0.360117204754741
"727",0.360117204754741
"728",0.360117204754741
"729",0.360117204754741
"730",0.360117204754741
"731",0.360117204754741
"732",0.360117204754741
"733",0.0760636647835151
"734",0.189766127290445
"735",0.378014448027883
"736",0.378014448027883
"737",0.378014448027883
"738",0.150912253559904
"739",0.150912253559904
"740",0.515383256460432
"741",0.515383256460432
"742",0.49412668639944
"743",0.49412668639944
"744",0.49412668639944
"745",0.49412668639944
"746",0.49412668639944
"747",0.49412668639944
"748",0.49412668639944
"749",0.239904313821537
"750",0.284562231640955
"751",0.16057140680679
"752",0.379645554137893
"753",0.0928927528873551
"754",0.0928927528873551
"755",0.0928927528873551
"756",0.11713555938386
"757",0.255021040461093
"758",0.124931832643325
"759",0.149932993730952
"760",0.110009177746923
"761",0.0912761267899016
"762",0.0912761267899016
"763",0.0912761267899016
"764",0.175194067391294
"765",0.180074959592596
"766",0.218403449726982
"767",0.218403449726982
"768",0.0960633503957922
"769",0.184971149153696
"770",0.220030967137144
"771",0.220030967137144
"772",0.220030967137144
"773",0.196837074983314
"774",0.445910324354934
"775",0.445910324354934
"776",0.445910324354934
"777",0.445910324354934
"778",0.445910324354934
"779",0.445910324354934
"780",0.445910324354934
"781",0.445910324354934
"782",0.261754505944182
"783",0.261754505944182
"784",0.217317225726151
"785",0.217317225726151
"786",0.179756862076042
"787",0.179756862076042
"788",0.0851688654879525
"789",0.1875910750064
"790",0.180838103070562
"791",0.180838103070562
"792",0.197249828007394
"793",0.177896441929558
"794",0.189539660381792
"795",0.166890967091868
"796",0.166890967091868
"797",0.166890967091868
"798",0.087130090486854
"799",0.254658232317073
"800",0.114452718093543
"801",0.0642267816483147
"802",0.279857522680084
"803",0.211859359646603
"804",0.0450119044848121
"805",0.115603423593837
"806",0.231944925577063
"807",0.231944925577063
"808",0.231944925577063
"809",0.15253141913983
"810",0.0403123904837565
"811",0.0575802175470944
"812",0.127988015014773
"813",0.270264914524969
"814",0.116458319243897
"815",0.245450096386515
"816",0.172001648694246
"817",0.120409602899187
"818",0.111698509829706
"819",0.0230886637955924
"820",0.105999257938846
"821",0.0197596606559534
"822",0.404066247269193
"823",0.263065799263826
"824",0.333252697405339
"825",0.333252697405339
"826",0.333252697405339
"827",0.333252697405339
"828",0.201484354977753
"829",0.201484354977753
"830",0.201484354977753
"831",0.225165209283807
"832",0.122188374550548
"833",0.164076498030808
"834",0.0266695307901724
"835",0.121055703228537
"836",0.32073509370317
"837",0.32073509370317
"838",0.38940421583956
"839",0.38940421583956
"840",0.189396167556858
"841",0.189396167556858
"842",0.334572618293938
"843",0.173938304896633
"844",0.173938304896633
"845",0.164030817685796
"846",0.18429717716586
"847",0.184371587408458
"848",0.233720546648334
"849",0.273683642465872
"850",0.273683642465872
"851",0.273683642465872
"852",0.313030373126482
"853",0.313030373126482
"854",0.30010415687009
"855",0.30010415687009
"856",0.30010415687009
"857",0.167755829114312
"858",0.292832956282108
"859",0.414908053119968
"860",0.358593466872491
"861",0.358593466872491
"862",0.200034855220008
"863",0.156494030153663
"864",0.153427457595442
"865",0.115575902303353
"866",0.129878823337761
"867",0.0410065579683066
"868",0.282456852786769
"869",0.105585467509886
"870",0.0617874628404108
"871",0.316688076242319
"872",0.233510373610007
"873",0.233510373610007
"874",0.312297628974613
"875",0.312297628974613
"876",0.349537231737258
"877",0.404714234892375
"878",0.319653820374839
"879",0.278015182264935
"880",0.278015182264935
"881",0.0311997327854145
"882",0.282538389433342
"883",0.237710389806024
"884",0.3541927444103
"885",0.346008624451517
"886",0.122593356566703
"887",0.122593356566703
"888",0.317029439646722
"889",0.317029439646722
"890",0.247894210607526
"891",0.21388812228912
"892",0.21388812228912
"893",0.393595859271416
"894",0.124023034606509
"895",0.154703543500119
"896",0.154703543500119
"897",0.169310022405448
"898",0.148994840493101
"899",0.304969534565999
"900",0.205190500140634
"901",0.0879625617794685
"902",0.189279522456652
"903",0.189279522456652
"904",0.188105583550789
"905",0.209242658987487
"906",0.209242658987487
"907",0.209242658987487
"908",0.230357428460404
"909",0.133615533615557
"910",0.317303765749357
"911",0.388885561820132
"912",0.276663123034656
"913",0.112482049874638
"914",0.0937234708427609
"915",0.111946111324357
"916",0.142300389458114
"917",0.0653683457183229
"918",0.10449248671136
"919",0.0930520978094662
"920",0.0930520978094662
"921",0.0930520978094662
"922",0.239889746027326
"923",0.239889746027326
"924",0.230987912512688
"925",0.230987912512688
"926",0.152463701969339
"927",0.275308734865889
"928",0.275308734865889
"929",0.275308734865889
"930",0.275308734865889
"931",0.0649496855500941
"932",0.0903566485412311
"933",0.19291377690887
"934",0.186043522078992
"935",0.186043522078992
"936",0.186043522078992
"937",0.40682840123034
"938",0.175681432240701
"939",0.175681432240701
"940",0.18431941548451
"941",0.18431941548451
"942",0.230694360969557
"943",0.318622467171714
"944",0.318622467171714
"945",0.12207854071272
"946",0.180657024508305
"947",0.180657024508305
"948",0.346370781810855
"949",0.346370781810855
"950",0.346370781810855
"951",0.259744328695082
"952",0.259744328695082
"953",0.107433296172797
"954",0.126655517358723
"955",0.126655517358723
"956",0.153845266094627
"957",0.153845266094627
"958",0.191104381430057
"959",0.279875664450044
"960",0.220896592314138
"961",0.220896592314138
"962",0.114429179639508
"963",0.122346064462095
"964",0.255338312592591
"965",0.255338312592591
"966",0.317189784791663
"967",0.317189784791663
"968",0.317189784791663
"969",0.317189784791663
"970",0.317189784791663
"971",0.317189784791663
"972",0.317189784791663
"973",0.317189784791663
"974",0.317189784791663
"975",0.317189784791663
"976",0.317189784791663
"977",0.212057088691358
"978",0.212057088691358
"979",0.15445904099372
"980",0.228432842208851
"981",0.228432842208851
"982",0.395976264882004
"983",0.12540964933157
"984",0.177174229639518
"985",0.267117717760129
"986",0.267117717760129
"987",0.0857825734874001
"988",0.238409398049987
"989",0.238409398049987
"990",0.238409398049987
"991",0.105384213114878
"992",0.105384213114878
"993",0.255112014844298
"994",0.237756921585326
"995",0.237756921585326
"996",0.237756921585326
"997",0.0988072117478594
"998",0.182418262496446
"999",0.161657151593104
"1000",0.103845434763119
"1001",0.614055871836614
"1002",0.614055871836614
"1003",0.614055871836614
"1004",0.614055871836614
"1005",0.614055871836614
"1006",0.614055871836614
"1007",0.18408168697628
"1008",0.19643661124684
"1009",0.234343790689107
"1010",0.110645258151432
"1011",0.109856389704895
"1012",0.167349304243908
"1013",0.0709740629648004
"1014",0.255792020705002
"1015",0.239833581558262
"1016",0.239833581558262
"1017",0.239833581558262
"1018",0.349072304960379
"1019",0.349072304960379
"1020",0.0713023964754057
"1021",0.0865925407784428
"1022",0.208155237376254
"1023",0.208155237376254
"1024",0.140967988362692
"1025",0.243845033394739
"1026",0.096130327972211
"1027",0.183167642665225
"1028",0.0546541678723809
"1029",0.0546367390634977
"1030",0.17538357797084
"1031",0.165720675874847
"1032",0.165720675874847
"1033",0.370353398690626
"1034",0.370353398690626
"1035",0.370353398690626
"1036",0.370353398690626
"1037",0.370353398690626
"1038",0.351702059891803
"1039",0.351702059891803
"1040",0.351702059891803
"1041",0.351702059891803
"1042",0.351702059891803
"1043",0.351702059891803
"1044",0.237795004272974
"1045",0.193295077214422
"1046",0.148704457965924
"1047",0.219056669196251
"1048",0.104358042694182
"1049",0.196720553782514
"1050",0.0536448765281137
"1051",0.544095972535601
"1052",0.218059039084169
"1053",0.218059039084169
"1054",0.189634072093861
"1055",0.0491606075669458
"1056",0.0802824745611206
"1057",0.194481920153071
"1058",0.278915809502682
"1059",0.278915809502682
"1060",0.131504944589147
"1061",0.0499220643406963
"1062",0.186302579389005
"1063",0.168696319174621
"1064",0.168696319174621
"1065",0.200772285426292
"1066",0.200772285426292
"1067",0.331555088923603
"1068",0.331555088923603
"1069",0.331555088923603
"1070",0.0658288204213807
"1071",0.182904654019696
"1072",0.0214186968579602
"1073",0.0483872345484922
"1074",0.0977405011745024
"1075",0.186370139101363
"1076",0.0577178531229857
"1077",0.114787296879542
"1078",0.0631124102001423
"1079",0.309946875113771
"1080",0.309946875113771
"1081",0.309946875113771
"1082",0.309946875113771
"1083",0.294956837768573
"1084",0.30026214976794
"1085",0.30026214976794
"1086",0.103370885781025
"1087",0.177108461522141
"1088",0.349337344770233
"1089",0.188948045176293
"1090",0.243466895410763
"1091",0.243466895410763
"1092",0.243466895410763
"1093",0.243466895410763
"1094",0.200882925869519
"1095",0.163516775545162
"1096",0.163516775545162
"1097",0.378395940741375
"1098",0.378395940741375
"1099",0.378379169175533
"1100",0.378379169175533
"1101",0.201545253194285
"1102",0.201545253194285
"1103",0.122691787792436
"1104",0.111331512163754
"1105",0.114116234746394
"1106",0.12793931816719
"1107",0.0546544770868878
"1108",0.0346901849754223
"1109",0.0346901849754223
"1110",0.0440213531340097
"1111",0.0305004711384599
"1112",0.113259042640426
"1113",0.176407586677234
"1114",0.238317944320805
"1115",0.105010730941684
"1116",0.105010730941684
"1117",0.435093997310602
"1118",0.435093997310602
"1119",0.238886183408429
"1120",0.238886183408429
"1121",0.238886183408429
"1122",0.238886183408429
"1123",0.0770398383267574
"1124",0.0770398383267574
"1125",0.0770303807325967
"1126",0.227180991963935
"1127",0.227180991963935
"1128",0.182467746618257
"1129",0.153940772157447
"1130",0.174958451285376
"1131",0.352038842278638
"1132",0.352038842278638
"1133",0.352038842278638
"1134",0.352038842278638
"1135",0.352038842278638
"1136",0.170659027636756
"1137",0.197538847789963
"1138",0.164781801102433
"1139",0.140547538173137
"1140",0.140547538173137
"1141",0.276165259839098
"1142",0.276165259839098
"1143",0.300983886817763
"1144",0.300983886817763
"1145",0.300983886817763
"1146",0.332982877152088
"1147",0.332982877152088
"1148",0.332982877152088
"1149",0.226767373437363
"1150",0.226767373437363
"1151",0.138800524028042
"1152",0.138800524028042
"1153",0.0599455174563188
"1154",0.292011301619701
"1155",0.255530835318492
"1156",0.255530835318492
"1157",0.263002484486849
"1158",0.155050810189061
"1159",0.148852739899581
"1160",0.435482666239175
"1161",0.188055649463938
"1162",0.188055649463938
"1163",0.188055649463938
"1164",0.188055649463938
"1165",0.188055649463938
"1166",0.188055649463938
"1167",0.188055649463938
"1168",0.188055649463938
"1169",0.121032156922793
"1170",0.120947081824154
"1171",0.0853018897127185
"1172",0.0884788637405169
"1173",0.368648867185688
"1174",0.368648867185688
"1175",0.368648867185688
"1176",0.368648867185688
"1177",0.368648867185688
"1178",0.368648867185688
"1179",0.538163813235374
"1180",0.538163813235374
"1181",0.538163813235374
"1182",0.538163813235374
"1183",0.538163813235374
"1184",0.538163813235374
"1185",0.538163813235374
"1186",0.538163813235374
"1187",0.538163813235374
"1188",0.538163813235374
"1189",0.538163813235374
"1190",0.538163813235374
"1191",0.184044015046346
"1192",0.0152925053795139
"1193",0.26570717880129
"1194",0.331973152801191
"1195",0.257232729568206
"1196",0.0473727449752549
"1197",0.219828168239359
"1198",0.336293894291542
"1199",0.157715029546917
"1200",0.287393260931569
"1201",0.0729829662580078
"1202",0.214085939814943
"1203",0.208556827454784
"1204",0.208556827454784
"1205",0.138316209412634
"1206",0.355629629808944
"1207",0.385242842254245
"1208",0.385242842254245
"1209",0.385242842254245
"1210",0.385242842254245
"1211",0.325786207448754
"1212",0.325786207448754
"1213",0.281218964466795
"1214",0.281218964466795
"1215",0.282665104288613
"1216",0.357526927912286
"1217",0.357526927912286
"1218",0.257961479304091
"1219",0.280312018221535
"1220",0.280312018221535
"1221",0.132394296968237
"1222",0.132394296968237
"1223",0.237355687325346
"1224",0.143777950472883
"1225",0.143777950472883
"1226",0.122711630195531
"1227",0.224895280712183
"1228",0.38635190350241
"1229",0.38635190350241
"1230",0.38635190350241
"1231",0.109423384353847
"1232",0.282801119742941
"1233",0.282801119742941
"1234",0.439722571371856
"1235",0.439722571371856
"1236",0.439722571371856
"1237",0.439722571371856
"1238",0.439722571371856
